product_id,canonical_name,display_name,brand,category,in_basket
1045,Ная вафли 321г,,Ная,Захарни и снакс,
1046,Нишесте шоколад 60,,Нишесте,Напитки,
1047,Ноч. Био лешници 250,,Ноч,,
1048,Ориз екстра,,,Основни храни,
1049,Писалка Carotina,,Писалка,,
1050,Пица Специале 1kg,,Пица,,
1051,Портокали (кг),,Портокали,Плодове и зеленчуци,
1052,Пуешко месо за готв.,,Пуешко,Месо и колбаси,
1053,Роза 60см.,,Роза,,
1054,Роса Изворна вода,,Роса,Вода,
1055,Салата Дъбово листо,,Салата,Плодове и зеленчуци,
1056,Салата Хрупкав микс,,Салата,Плодове и зеленчуци,
1057,Сарми лозови постни,,Сарми,,
1058,Снак мляко,,Снак,Мляко и млечни,
1059,Средиземноморска 250,,Средиземноморска,,
1060,Уред за гладене,,Уред,,
1061,Фасул зелен,,Фасул,Плодове и зеленчуци,
1062,Фурма без кост.350г,,Фурма,,
1063,"Хляб,600гр",,,Хляб и тестени,
1064,Хоризонт L6 подови,,Хоризонт,Основни храни,
1065,Чай Билкана 30 гр,,,Кафе и чай,
1066,брашно от лимец пъл.,,,Основни храни,
1067,АВОКАДО МРЕЖА,,,Плодове и зеленчуци,
1068,"БИО КИСЕЛО МЛЯКО 3,6",,,Мляко и млечни,
1069,ДЕТ.ПОТНИЦИ 1198-1 0486965,,ДЕТ,,
1070,"ОГУМРИЗ ПР.МЛЯКО 3,7",,ОГУМРИЗ,Мляко и млечни,
1071,ЧЕРИ ДОМАТИ 250Г.,,ЧЕРИ,Плодове и зеленчуци,
1072,БИО ОВЕСЕНИ ЯДКИ,,,Захарни и снакс,
1073,БИСКВИТИ ЗАКУСКА,,БИСКВИТИ,Хляб и тестени,
1074,БРЮКСЕЛСКО ЗЕЛЕ 5БддГ,,БРЮКСЕЛСКО,Плодове и зеленчуци,
1075,ВАКМТ С ШОК. ПЪЛНЕЖ,,ВАКМТ,,
1076,ВИСОКОПРОТ.МУС ВАНИЛ,,ВИСОКОПРОТ,Напитки,
1077,ВОСНКО АНТИБАК. КЪР.,,ВОСНКО,,
1078,ГУЛАШ ОТ СВИНСКИ БУТ,,ГУЛАШ,Месо и колбаси,
1079,ДАМСКИ КЛИН М 0495797,,ДАМСКИ,,
1080,ЗАХАРНА ПОРЪСКА БЯЛ,,ЗАХАРНА,Основни храни,
1081,ЗСНИЕРРЕЗ СОДА ВОДА,,ЗСНИЕРРЕЗ,Вода,
1082,КАПСУЛИ СКЕМА ЕСИЗТО,,КАПСУЛИ,Кафе и чай,
1083,КРАСТАВИЦИ ЗА БР.,,,Плодове и зеленчуци,
1084,"КРАСТАВИЦИ, МИНИ НА",,,Плодове и зеленчуци,
1085,КРЕМ СИРЕНЕ,,,Сирене и кашкавал,
1086,КТМОЕВ МАХТ ЯЙЦЕ,,КТМОЕВ,Яйца,
1087,КУХНЕНСКА ХАРТИЯ,,КУХНЕНСКА,Дом и бит,
1088,МЕЗРКЕЗ5О КАПС.КОЗЗА,,МЕЗРКЕЗ5О,,
1089,"ОЕУТМ ИЗВ.ВОДАбХ1, 8",,ОЕУТМ,Вода,
1090,ОХЛАДЕНА СЬОМГА ФИЛЕ,,ОХЛАДЕНА,Месо и колбаси,
1091,ПРОТ. ПУДИНГ ЛЕШНИК,,ПРОТ,Захарни и снакс,
1092,ПРЯСНО ПУЕШ.БОН ФИЛЕ,,ПРЯСНО,Месо и колбаси,
1093,ПРЯСНО СИРЕНЕ КОТИДЖ,,ПРЯСНО,Сирене и кашкавал,
1094,СВИНСКИ ГЪРДИ С КОСТ,,СВИНСКИ,Месо и колбаси,
1095,СКИР НАТУРАЛЕН,,СКИР,,
1096,СНАКС МИКС 250 Г,,СНАКС,Захарни и снакс,
1097,СПЕЦ. СОЛ СЪДОМИЯЛНА,,СПЕЦ,Основни храни,
1098,ЦЕДЕНО КИС.МЛЯКО 1096,,ЦЕДЕНО,Мляко и млечни,
1099,"ЦИПУРА ЦЯЛА, ИЗЧИСТЕН",,ЦИПУРА,,
1100,ЧЕДЪР,,ЧЕДЪР,,
1101,ЧЕРВ. ЯБЪЛКИ АЙДАРЕД,,ЧЕРВ,Плодове и зеленчуци,
1102,ЧУШКИ 2 ЦВЯТА 5д0г,,,Плодове и зеленчуци,
1103,BARNI С ШОК. ПЪЛНЕЖ,,Barni,Захарни и снакс,
1104,NESPRESSO КАПС.КОЗЗА,,NESPRESSO,Кафе и чай,
1105,"OLYMPUS ПР.МЛЯКО 3,7",,Olympus,Мляко и млечни,
1106,SCHWEPPES СОДА ВОДА,,Schweppes,Вода,
1107,КАПСУЛИ СКЕМА EGUSTO,,КАПСУЛИ,Кафе и чай,
1108,KPOACAH НУГА ПЪЛНЕЖ,,KPOACAH,,
1109,БИО НАТУРАЛЕН ЙОГУРТ,,,Мляко и млечни,
1110,ПРЕСЕН ЛУК,,ПРЕСЕН,Плодове и зеленчуци,
1111,СЕЛСКО ХЛЕБЧЕ,,СЕЛСКО,,
1112,МИНИ ПЪРЛЕНКА,,МИНИ,Хляб и тестени,
1113,LAVAZZA QUALITA ROSS,,Qualita,Кафе и чай,
1114,БИО ЯЙЦА РАЗМЕР М,,,Яйца,
1115,БРИОШ КИФЛИЧКИ ШОК.,,БРИОШ,,
1116,КАШКАВАЛ ВИТОША БДС,,,Сирене и кашкавал,
1117,АСТТУТА НАТУРАЛНА,,АСТТУТА,,
1118,ПИТКИ БРИОШ С Ч. ШОК,,ПИТКИ,,
1119,ПР. ПИЛ. БУТЧЕ ROSO,,ПР,Месо и колбаси,
1120,COCA COLA REG. KEH,,Coca cola,Напитки,
1121,БИО БАНАНИ,,,Плодове и зеленчуци,
1122,ГРАДИНСКА САЛАТА,,ГРАДИНСКА,Плодове и зеленчуци,
1123,КАРНАЧЕ СТ. ПЛ.,,КАРНАЧЕ,,
1124,"ПЕЧЕНА ШУНКА, НАР.",,ПЕЧЕНА,Месо и колбаси,
1125,СЬОМГА МАРИН. БИЛКИ,,СЬОМГА,Месо и колбаси,
1126,BOCHKO АНТИБАК. КЪР.,,Bochko,,
1127,KPOACAH С МАСЛО 27%,,KPOACAH,Мляко и млечни,
1128,АВОКАДО ЗА БР.,,,Плодове и зеленчуци,
1129,БИО ЯЙЦА РАЗМ. | 6BP,,,Яйца,
1130,БЯЛ ХЛЯБ НАРЯЗАН,,БЯЛ,Хляб и тестени,
1131,КАШКАВАЛ ОТ КРАВЕ МЛ,,,Сирене и кашкавал,
1132,НАЙЛОНОВА ТОРБИЧКА,,НАЙЛОНОВА,Дом и бит,
1133,ПР. ЦЯЛО ПИЛЕ ROSO,,ПР,Месо и колбаси,
1134,ПУКАНКИ СЪС СОЛ,,ПУКАНКИ,Захарни и снакс,
1135,ПЪРЛЕНКА TK 6 Х 1606,,ПЪРЛЕНКА,Хляб и тестени,
1136,ЦИПУРА ОХЛ ИЗЧИСТЕНА,,ЦИПУРА,,
1137,ЧЕРВ. КРУШИ,,ЧЕРВ,Плодове и зеленчуци,
1138,"BIO PAPRIKA ROT, SPITZ",,BIO,,
1139,АЛКАЛНИ БАТЕРИИ AAA,,АЛКАЛНИ,Дом и бит,
1140,ЗЕЛЕНИ АСПЕРЖИ 5д0Г,,ЗЕЛЕНИ,Плодове и зеленчуци,
1141,ЗЛАТ ДОБРУД СОЛЕТИ К,,ЗЛАТ,Захарни и снакс,
1142,КАЙМА 60/40 СТ.ПЛАН.,,,Месо и колбаси,
1143,ЛАЛЕТА 7BP.,,ЛАЛЕТА,,
1144,ЛИМОНИ 5Б58ЮГ МРЕЖА,,,Плодове и зеленчуци,
1145,НЕМСКА ШУНКА,,,Месо и колбаси,
1146,ОХЛЮВЧЕ СЪС СТАФИДИ,,ОХЛЮВЧЕ,,
1147,РЕПИЧКИ 250 Г ОПАК.,,РЕПИЧКИ,Плодове и зеленчуци,
1148,ХИГИЕНЕН СПРЕЙ РЪЦЕ,,ХИГИЕНЕН,,
1149,ЧЕРЕШИ 500 Г,,ЧЕРЕШИ,,
1150,2НТУМЕМАПРОТЕИНОВ ХЛ.,,,,
1151,ACTIVIA МЮСЛИ OB/OP.,,Activia,,
1152,"DEVIN U3B.BOfA6X1, 8L",,Devin,,
1153,"DEVIN ИЗВ.ВОДАбХ1, 8L",,Devin,Вода,
1154,PO3. ДОМАТИ,,PO3,Плодове и зеленчуци,
1155,POMBAR ОРИГИНАЛ,,POMBAR,,
1156,АВОКАДО ЗБР.,,,Плодове и зеленчуци,
1157,АЛУМИНИЕВО ФОЛИО,,АЛУМИНИЕВО,Основни храни,
1158,АСТТУТА МЮСЛИ ОВ/ОР.,,АСТТУТА,,
1159,БАГЕТА ФРЕНСКА РЕЦ.,,,Хляб и тестени,
1160,БИО АВОКАДО 2 БР.,,,Плодове и зеленчуци,
1161,БИО ЛИМОНИ,,,Плодове и зеленчуци,
1162,БИО ПЛ.МУС ЯБ.БАН.,,,,
1163,БИСКВИТИ БЯЛ ШОК/ЛИМ,,БИСКВИТИ,Захарни и снакс,
1164,"ВЕРЕЯ КИС. МЛЯКОЗ , 6%",,Верея,Мляко и млечни,
1165,ВЕРЕЯ ПР. МЛЯКО 3%,,Верея,Мляко и млечни,
1166,ГЕРБЕРИ БУКЕТ,,ГЕРБЕРИ,,
1167,ДЕТ.ПОТНИЦИ 118-1,,ДЕТ,,
1168,ДЕТСКА КНИГА КА,,ДЕТСКА,,
1169,ДЕТСКА КНИЖКА,,ДЕТСКА,Дом и бит,
1170,ДИЛАЙТ BAP МАНГО,,ДИЛАЙТ,,
1171,ЗЕЛЕНИ ЧУШКИ,,ЗЕЛЕНИ,Плодове и зеленчуци,
1172,ЙОГУРТ ПРАСКОВА,,ЙОГУРТ,Мляко и млечни,
1173,КАЙМА CMEC 60/40,,,Месо и колбаси,
1174,КАТ. 19 ДЕТСКА К,,КАТ,,
1175,КРАВЕ СИРЕНЕ БДС МАД,,КРАВЕ,Сирене и кашкавал,
1176,КЪДРАВА САЛАТА ЗА БР,,КЪДРАВА,Плодове и зеленчуци,
1177,МИКС ЗА СУПА 650 G,,МИКС,,
1178,МЛ. ДЕСЕРТ ВИШНА,,МЛ,Захарни и снакс,
1179,"МЛЯНО МЕСО CMEC, Бд0Г",,,Месо и колбаси,
1180,МУШКАТО РЕПЕЛЕНТ,,МУШКАТО,,
1181,ОРИЗ. ВАФЛИ ХИМ. СОЛ,,,Захарни и снакс,
1182,ПАРМИДЖАНО РИДЖАНО Н,,ПАРМИДЖАНО,,
1183,ПЕЧЕНО СВИНСКО ФИЛЕ,,ПЕЧЕНО,Месо и колбаси,
1184,"ПЛ.БАРЧЕ КРУША, BAHAH",,ПЛ,Плодове и зеленчуци,
1185,ПЛОД .ЗАКУСКА ЯБ/КРУШ,,ПЛОД,Хляб и тестени,
1186,ПЛОД.ЗАКУСКА МАНГО,,ПЛОД,Хляб и тестени,
1187,ПОПИВАТЕЛНИ КЪРПИ,,ПОПИВАТЕЛНИ,,
1188,ПРЕСЕН ПИЛ.ЧЕР. ДРОБ,,ПРЕСЕН,,
1189,ПРИНАДЛЕЖНОСТИ,,ПРИНАДЛЕЖНОСТИ,,
1190,ПРЯСНО ПИЛ.ФИЛЕ ROSO,,ПРЯСНО,Месо и колбаси,
1191,РЕПИЧКИ ВРЪЗКА,,РЕПИЧКИ,Плодове и зеленчуци,
1192,ТАМПОНИ НОРМАЛ,,ТАМПОНИ,,
1193,ТЕЧНОСТ ЗА ПОЧ. РЪЦЕ,,ТЕЧНОСТ,,
1194,ТОАЛЕТНА ХАРТИЯ 12BP,,ТОАЛЕТНА,Хигиена и козметика,
1195,ТОРБА ТЕРМО 80% PEL.,,,Дом и бит,
1196,5 БР. ДЕТСКИ ЧЕ,,,,
1197,ACTIVIA HATYPAJIHA,,Activia,,
1198,ACTIVIA МЮСЛИ ЯГОДИ,,Activia,Плодове и зеленчуци,
1199,AHAHAC 3A BP.,,AHAHAC,,
1200,BOB НАСИПЕН,,BOB,,
1201,BOCHKO АНТИБАК. KbP.,,Bochko,,
1202,CHOCO ДИЛ.БАР ФЪСТЪК,,CHOCO,Захарни и снакс,
1203,CLEAN АНТИБАКТ. ВЛАЖ,,CLEAN,,
1204,CNAHAK 300 Г,,CNAHAK,,
1205,COLGATE ПЗ TRIPLE,,Colgate,Хигиена и козметика,
1206,CORONA BUPA,,CORONA,,
1207,COSTA 100% ARABICA M,,Costa,Кафе и чай,
1208,CYPOB BAP KAKAO,,CYPOB,,
1209,DEUTSCHE MARKENBUTTE,,DEUTSCHE,,
1210,DOVE САПУН ОРИГИНАЛ,,Dove,Хигиена и козметика,
1211,HECECEP,,HECECEP,,
1212,JIMMOHU,,JIMMOHU,,
1213,KINDER MAXI ЯЙЦЕ,,Kinder,Яйца,
1214,KPOACAH НУГА ПЪЛ. ЛЕШ,,KPOACAH,,
1215,KRINA ОРИЗ РИЗОН,,Krina,Основни храни,
1216,LAVAZZA QUALITAR.2+1,,Qualita,Кафе и чай,
1217,MEAT REV ARG.RIBEYE,,MEAT,,
1218,MEHTA 25 Г ОПАКОВКА,,MEHTA,,
1219,MET. OBPA30BAT.,,MET,,
1220,MILDE ТОАЛ XAP. 32+8,,MILDE,Хигиена и козметика,
1221,MOPKOBU,,MOPKOBU,,
1222,NACTET МЕЧЕНЦЕ,,NACTET,,
1223,NESCAFE КЛАСИК 1006,,Nescafe,Кафе и чай,
1224,NEYEHA WYHKA,,NEYEHA,,
1225,ORBIT WINTERFRESH,,ORBIT,,
1226,"TEYEH САП.ПЪЛН., АЛОЕ",,TEYEH,,
1227,TUKBUYKU,,TUKBUYKU,,
1228,VEREYA ПРЯСНО МЛЯКО,,VEREYA,Мляко и млечни,
1229,АКОМАТА КАРТ. ЧАШИ,,АКОМАТА,,
1230,АКСЕСОАРИ ЗА КО,,АКСЕСОАРИ,,
1231,АСТРИ БУКЕТ,,АСТРИ,,
1232,АСТТУТА МЮСЛИ ЯГОДИ,,АСТТУТА,Плодове и зеленчуци,
1233,БАГЕТА ПО ФР. РЕЦЕПТА,,,Хляб и тестени,
1234,БАДЕМИ ФИЛИРАНИ,,БАДЕМИ,,
1235,БЕЙБИ САЛАТИ МИКС,,БЕЙБИ,Плодове и зеленчуци,
1236,БИО КУРКУМА 8@ Г,,,,
1237,БИО МАНДАРИНИ 5eer,,,,
1238,БИО ПОРТОКАЛИ ТКГ.,,,Плодове и зеленчуци,
1239,БИО РООБАР МАНГО,,,Захарни и снакс,
1240,БИО СЛАДКА ЦАРЕВИЦА,,,,
1241,БИО ЧЕРВЕНИ ЯБ.бдОГ,,,,
1242,БРОКОЛИ 500 Г,,БРОКОЛИ,,
1243,ВАКТ ГА МАКАРОНИ,,ВАКТ,Основни храни,
1244,ВАКТ ГА ПАСТА БОСИЛЕ,,ВАКТ,Основни храни,
1245,"ВЕРЕЯ КИС. МЛЯКО4, 5%",,Верея,Мляко и млечни,
1246,ВЛАЖНИ КЪРПИЧКИ,,ВЛАЖНИ,Хигиена и козметика,
1247,ВТОЗЕТ КАНЕЛА МЛЯНА,,ВТОЗЕТ,,
1248,ГАЗ. МИНЕРАЛНА ВОДА,,ГАЗ,Вода,
1249,ГАУДА НАРЯЗАН,,ГАУДА,Сирене и кашкавал,
1250,ГЕЛ ЗА СЪДОМ.БЕЗ ФОС,,ГЕЛ,,
1251,ГРАДИНСКИ ПИСТО,,ГРАДИНСКИ,,
1252,ГРАНА ПАДАНО НАСТЪРГ,,ГРАНА,,
1253,ГЪБА ЗА СЪДОВЕ,,ГЪБА,Дом и бит,
1254,ДАМСКА ТЕНИСКА,,ДАМСКА,,
1255,ДЕЛ. ВАРЕНА ШУНКА,,ДЕЛ,Месо и колбаси,
1256,ДЕТ.ЖИЛЕТКА 118 1,,ДЕТ,,
1257,ДЕТ.СКИ РЪКАВИЦИ,,ДЕТ,,
1258,ДЕТСКА 3AH. KHU,,ДЕТСКА,,
1259,ДЕТСКА ПАСТА ЯГОДА,,ДЕТСКА,Плодове и зеленчуци,
1260,ДЕТСКА ПИЖАМА 8,,ДЕТСКА,,
1261,ДЕТСКИ БАНСКИ 8,,ДЕТСКИ,,
1262,ДЕТСКИ ГАЩЕРИЗО,,ДЕТСКИ,,
1263,ДЕТСКИ СУИТШЪРТ,,ДЕТСКИ,,
1264,ДЕТСКО ЯКЕ 98,,ДЕТСКО,,
1265,ДЖИНДЖИФИЛ HA КГ,,ДЖИНДЖИФИЛ,,
1266,ДЗ ЗЕМЕЛ 12X63G,,ДЗ,Хляб и тестени,
1267,ДИЛАЙТ БАР МАНГО,,ДИЛАЙТ,Захарни и снакс,
1268,"ДОМ, РОЗ.СЕЛСКИ HA КГ",,ДОМ,,
1269,ДОМ. РОМА НА КЛОНКА,,ДОМ,,
1270,ДОМАТЕН СОС OT СИЦИЛ,,ДОМАТЕН,Плодове и зеленчуци,
1271,ДОМАТЕН СОС НАПОЛ.,,ДОМАТЕН,Плодове и зеленчуци,
1272,ДОМАТЕНО ПЮРЕ,,ДОМАТЕНО,Плодове и зеленчуци,
1273,ДЪВКИ JPAKETAMENTHOL,,ДЪВКИ,,
1274,ДЪРВ. ЯЙЦЕ+ФЛУМ,,ДЪРВ,Яйца,
1275,ДЪСКИ ЗА РЯЗАНЕ,,ДЪСКИ,,
1276,ЖИВА ДЖЕНТЕЛИНА,,ЖИВА,,
1277,ЗАКУСКА СОЛЕН КАРАМЕ,,ЗАКУСКА,Хляб и тестени,
1278,ЗАНИМ. КНИЖКА K' '@,,ЗАНИМ,Дом и бит,
1279,ЗАНИМАТЕЛНА KHU,,ЗАНИМАТЕЛНА,,
1280,ЗАНИМАТЕЛНИ КНИГИ,,ЗАНИМАТЕЛНИ,,
1281,ЗАРЯДНО YCTP-BO,,ЗАРЯДНО,,
1282,ЗЕЛ. ЧУШКИ,,ЗЕЛ,Плодове и зеленчуци,
1283,ЗЕЛЕН БОБ,,ЗЕЛЕН,Плодове и зеленчуци,
1284,ЗЕЛЕН ЧАЙ ПИРАМ.ЖАСМ,,ЗЕЛЕН,Плодове и зеленчуци,
1285,ИТАЛ. ПИЦА ПРОШУТО,,ИТАЛ,Месо и колбаси,
1286,ЙОГУРТ Г. ПЛОД,,ЙОГУРТ,Мляко и млечни,
1287,ЙОГУРТ ЧЕРЕША,,ЙОГУРТ,Мляко и млечни,
1288,К-КТ ДЕТСКИ ПРИ,,К-КТ,,
1289,КАЙЗЕР ЗЕМЕЛ БЯЛ,,КАЙЗЕР,Хляб и тестени,
1290,КАЙМА ОТ МЛ. ТЕЛЕШКО,,,Месо и колбаси,
1291,КАРНАЧЕ OT МЛАДО ТЕЛ,,КАРНАЧЕ,,
1292,КАША ЯБ /БАН/СУХАР,,КАША,Хляб и тестени,
1293,КЕБАПЧЕ 60/40 СТ.ПЛ.,,КЕБАПЧЕ,,
1294,"КИС. МЛЯКО 3,646 БДС",,КИС,Мляко и млечни,
1295,КИСЕЛО МЛЯКО 2% БДС,,КИСЕЛО,Мляко и млечни,
1296,"КИСЕЛО МЛЯКО 2,256",,КИСЕЛО,Мляко и млечни,
1297,КНИГА KAT. 29,,КНИГА,,
1298,КОРИ ЗА ЛАЗАНЯ,,КОРИ,,
1299,КОРНИШОНИ,,КОРНИШОНИ,,
1300,КРАВЕ СИРЕНЕ ОТ СОБС,,КРАВЕ,Сирене и кашкавал,
1301,КРОАСАН С МАСЛО 27%,,,Мляко и млечни,
1302,КРОАСАН С ШАМФЪСТЪК,,,Хляб и тестени,
1303,КРОКАНТИНИ С НАТ. ШОК,,КРОКАНТИНИ,,
1304,КУХНЕНСКИ ПОМОЩ,,КУХНЕНСКИ,,
1305,КЪРПИЧКИ ЗА КОЖА,,КЪРПИЧКИ,Хигиена и козметика,
1306,ЛАЛЕТА 7БР.,,ЛАЛЕТА,,
1307,ЛЕШНИЦИ ПЕЧЕНИ,,ЛЕШНИЦИ,,
1308,ЛЕЩА,,ЛЕЩА,Плодове и зеленчуци,
1309,ЛИМЕТИ ЗА BP.,,ЛИМЕТИ,,
1310,ЛИМОНИ 5БВЮГ МРЕЖА,,,Плодове и зеленчуци,
1311,ЛИМОНЧИНО,,ЛИМОНЧИНО,Плодове и зеленчуци,
1312,ЛУКАНКА CLEAN LABEL,,ЛУКАНКА,Месо и колбаси,
1313,"ЛУКАНКА, НАРЯЗАНА",,ЛУКАНКА,Месо и колбаси,
1314,М.КЕМ. АРЖ.ГР.БУРГЕР,,М,,
1315,МЕДЕНКИ С МЛ. ШОКОЛАД,,МЕДЕНКИ,Напитки,
1316,МЕКЕУА ПРЯСНО МЛЯКО,,МЕКЕУА,Мляко и млечни,
1317,МЕТЕОРОЛ. CTAHL|,,МЕТЕОРОЛ,,
1318,МИНИ ВАФЛЕНИ КОНУСИ,,МИНИ,Захарни и снакс,
1319,МЛ. ДЕСЕРТ МАЛИНА,,МЛ,Плодове и зеленчуци,
1320,МЛ. ДЕСЕРТ ЯГОДА,,МЛ,Плодове и зеленчуци,
1321,МОРТАДЕЛА С ШАМФЪСТЪ,,МОРТАДЕЛА,,
1322,МОЦАРЕЛА ЛАЙТ,,МОЦАРЕЛА,Сирене и кашкавал,
1323,НАЙЛОНОВА TOPBA,,НАЙЛОНОВА,,
1324,НАРЯЗАНИ ДОМАТИ,,НАРЯЗАНИ,Плодове и зеленчуци,
1325,НЕКТАР МАРАКУЯ 25%,,НЕКТАР,Напитки,
1326,НОСНИ КЪРПИ ЗП. тдхтд,,НОСНИ,Хигиена и козметика,
1327,ОЕУТМ АТК М.ГАЗ.ВОДА,,ОЕУТМ,Вода,
1328,ОРИГ. ФРЕНСКА БАГЕТА,,ОРИГ,Хляб и тестени,
1329,ОТАМАМТ БЯЛА ЗАХАР,,ОТАМАМТ,Основни храни,
1330,ОХЛАДЕН 3AEK,,ОХЛАДЕН,,
1331,"ПАСТА РИКОТА, СПАНАК",,,Плодове и зеленчуци,
1332,ПАЧИ КРАК,,ПАЧИ,,
1333,ПИЦА С ЧОРИЗО,,ПИЦА,Основни храни,
1334,ПЛ. ПЮРЕ ЯБ./ПРАСК.,,ПЛ,Бебешко,
1335,"ПЛ.БАРЧЕ КРУША, БАНАН",,ПЛ,Плодове и зеленчуци,
1336,"ПЛ.БАРЧЕ ЯБЪЛКА ,БАН.",,ПЛ,Плодове и зеленчуци,
1337,ПЛИКОВЕ ЗА 3AMPA3. 1/51,,ПЛИКОВЕ,,
1338,ПЛОД .ЗАКУСКА ЯГОДА,,ПЛОД,Хляб и тестени,
1339,ПЛОД. БАРЧЕ С АРОНИЯ,,ПЛОД,Захарни и снакс,
1340,ПОДЛОЖКИ ЗА ПОВИВАНЕ,,ПОДЛОЖКИ,,
1341,ПОДПРАВКИ В САКСИЯ,,ПОДПРАВКИ,Основни храни,
1342,ПОНИЧКА С ПЛ. ПЪЛНЕЖ,,ПОНИЧКА,Хляб и тестени,
1343,ПОЧИСТВ. СПРЕЙ БАНЯ,,ПОЧИСТВ,,
1344,ПРЕП. ЗА OTM. КАНАЛИ,,ПРЕП,,
1345,ПРЕП. ЗА СЪД.ЧАЕНО Д,,ПРЕП,,
1346,ПРЕСНИ ПАПАРДЕЛЕ,,ПРЕСНИ,,
1347,ПРЕСНИ ТАЛИАТЕЛИ,,ПРЕСНИ,,
1348,ПРИБОРИ ЗА FPUN,,ПРИБОРИ,,
1349,ПРОДУКТИ УСТНА ХИГ.,,ПРОДУКТИ,,
1350,ПРЯСНА ПАСТА,,ПРЯСНА,Основни храни,
1351,ПРЯСНО NW. БУТЧЕ,,ПРЯСНО,Месо и колбаси,
1352,ПРЯСНО ПИЛ.ФИЛЕ КОЗО,,ПРЯСНО,Месо и колбаси,
1353,ПРЯСНО ПИЛЕШКО БЕДРО,,ПРЯСНО,Месо и колбаси,
1354,ПРЯСНО ПИЛЕШКО ФИЛЕ,,ПРЯСНО,Месо и колбаси,
1355,ПРЯСНО СИРЕНЕ ЛАЙТ,,ПРЯСНО,Сирене и кашкавал,
1356,ПЪПЕШ КАНТАЛУП,,ПЪПЕШ,Плодове и зеленчуци,
1357,ПЪРЛЕНКА ТК 6 Х 1686,,ПЪРЛЕНКА,Хляб и тестени,
1358,РОЗ. ДОМАТИ,,РОЗ,Плодове и зеленчуци,
1359,РОЗ. ЯБЪЛКИ,,РОЗ,Плодове и зеленчуци,
1360,РОЗОВИ ЯБЪЛКИ ТКГ,,РОЗОВИ,Плодове и зеленчуци,
1361,РУКОЛА,,РУКОЛА,Напитки,
1362,САЛАТА БУЛГУР/ПОДПР.,,САЛАТА,Плодове и зеленчуци,
1363,САЛАТА ДЖЕНТИЛИНА,,САЛАТА,Плодове и зеленчуци,
1364,САЛАТА КУСКУС / ЧУШКА,,САЛАТА,Плодове и зеленчуци,
1365,САЛФЕТКИ ЕДНОПЛ.,,,Дом и бит,
1366,САЛФЕТКИ С МОТИВИ,,,Дом и бит,
1367,САРКТСЕ ПУРИЧКИ,,САРКТСЕ,Кафе и чай,
1368,СВИН. ВРАТ БЕЗ КОСТ,,СВИН,,
1369,СВИНСКА КАЙМА,,СВИНСКА,Месо и колбаси,
1370,СВИНСКИ ВРАТ С КОСТ,,СВИНСКИ,Месо и колбаси,
1371,"СВИНСКИ ВРАТ, НАРЯЗ.",,СВИНСКИ,Месо и колбаси,
1372,СВИНСКО ФИЛЕ НАРЯЗАН,,,Месо и колбаси,
1373,СГЪВАЕМ ГРАД. Y,,СГЪВАЕМ,,
1374,СИЛИКОНОВ СПРЕЙ,,СИЛИКОНОВ,,
1375,СИРЕНЕ BYPATA,,,Сирене и кашкавал,
1376,СЛЪНЦЕЗАЩИТНО ОЛИО,,СЛЪНЦЕЗАЩИТНО,Основни храни,
1377,СЛЪНЧОГЛЕДОВО ОЛИО,,СЛЪНЧОГЛЕДОВО,Основни храни,
1378,СОДА BUKAPBOHAT,,СОДА,,
1379,СОС СИЦИЛИАНА,,СОС,,
1380,СОСА СОГА КЕС. КЕН,,СОСА,,
1381,СПАГЕТИ ТРИКОЛОРЕ,,СПАГЕТИ,Основни храни,
1382,СПАНАК 500 Г ПЛИК,,СПАНАК,Плодове и зеленчуци,
1383,СПАНАК 5090 Г ПЛИК,,СПАНАК,Плодове и зеленчуци,
1384,СПРЕЙ ОЦЕТ ТЪМЕН,,СПРЕЙ,Основни храни,
1385,СУРОВА ЕДР. НАДЕНИЦА,,СУРОВА,Месо и колбаси,
1386,СУХА ПАСТА КАКАО,,СУХА,Основни храни,
1387,СУХИ ПАСТИ МЛЯКО,,СУХИ,Мляко и млечни,
1388,СЬОМГА МАРИН. ЧЕСЪН,,СЬОМГА,Месо и колбаси,
1389,СЬОМГА ФИЛЕ БЕЗ КОЖА,,СЬОМГА,Месо и колбаси,
1390,ТАМПОНИ СУПЕР,,ТАМПОНИ,,
1391,ТЕЛ. СТЕК АЛАМИНУТ,,ТЕЛ,Месо и колбаси,
1392,ТИКВЕНО СЕМЕ ПЕЧЕНО,,ТИКВЕНО,,
1393,ТОАЛЕТНА ХАРТИЯ 4 ПЛ,,ТОАЛЕТНА,Хигиена и козметика,
1394,"ФАГРИ, ИЗЧИСТЕНО",,ФАГРИ,,
1395,ФЕРМЕРСКИ ХЛЯБ,,ФЕРМЕРСКИ,Хляб и тестени,
1396,ФИТНЕС ПРИНАДЛ.,,ФИТНЕС,,
1397,ФЛУМАСТРИ 3BP.' '@,,ФЛУМАСТРИ,,
1398,ФРЕЗИИ - БУКЕТ,,ФРЕЗИИ,,
1399,ХАРТИЯ ЗА ПЕЧЕНЕ,,,Дом и бит,
1400,ЦВЕТНИ МОЛИВИ 3,,ЦВЕТНИ,,
1401,ЧЕРВ. КАМБИ,,ЧЕРВ,,
1402,ЧЕРВ. ЛУК,,ЧЕРВ,Плодове и зеленчуци,
1403,ЧЕРВ. ЧУШКИ,,ЧЕРВ,Плодове и зеленчуци,
